year,sector,sub_sector,sub_sector_category,food_type,tons_supply,tons_surplus,tons_donated,tons_industrial_uses,tons_animal_feed,tons_anaerobically_digested,tons_composted,tons_not_harvested,tons_incineration,tons_land_application,tons_landfilled,tons_dumping,tons_sewer
2019,Foodservice,Limited Service Restaurants,All Other,Dairy & Eggs,1058565.484,19424.05384,490.3091046,0,66.86358131,4.94195375,2506.270138,0,1439.731582,0,14915.93749,0,0
2019,Foodservice,Limited Service Restaurants,All Other,Dry Goods,233895.7727,4291.849822,108.3364503,0,14.77387017,1.091951428,553.7739512,0,318.1164852,0,3295.757116,0,0
2019,Foodservice,Limited Service Restaurants,All Other,Prepared Foods,0,185807.8423,3346.105384,0,1153.95567,1449.043978,20114.17156,0,14070.94107,0,145673.6247,0,0
2019,Foodservice,Limited Service Restaurants,All Other,Ready-to-drink Beverages,485826.9386,8914.638496,225.0265807,0,30.68693389,2.268101783,1150.248678,0,660.762511,0,6845.645697,0,0
2019,Foodservice,Limited Service Restaurants,Asian/noodle,Dairy & Eggs,13943.71628,255.8589902,7.9886825,0,2.006674152,0.07961241,76.66223702,0,12.74899218,0,156.372792,0,0
2019,Foodservice,Limited Service Restaurants,Asian/noodle,Dry Goods,81858.39201,1502.053333,46.89859507,0,11.78044046,0.467374964,450.0555894,0,74.84460949,0,918.0067244,0,0
2019,Foodservice,Limited Service Restaurants,Asian/noodle,Fresh Meat & Seafood,93716.89919,1719.649963,53.69261231,0,13.48702709,0.535081759,515.253394,0,85.68705725,0,1050.994792,0,0
2019,Foodservice,Limited Service Restaurants,Asian/noodle,Prepared Foods,0,37981.68401,1209.923731,0,502.7185382,826.4329859,9774.596403,0,1933.867699,0,23734.14466,0,0
2019,Foodservice,Limited Service Restaurants,Asian/noodle,Produce,56803.52488,1042.311262,32.54407333,0,8.174733539,0.32432283,312.3044961,0,51.93649097,0,637.0271456,0,0
2019,Foodservice,Limited Service Restaurants,Asian/noodle,Ready-to-drink Beverages,50054.70798,918.4744426,28.67751764,0,7.20349487,0.285790091,275.1996533,0,45.76592552,0,561.3420614,0,0
2019,Foodservice,Limited Service Restaurants,Bakery/cafe,Breads & Bakery,67970.03832,1247.210214,32.44522049,0,5.001630053,0.326452867,188.3871149,0,118.8802055,0,902.1695913,0,0
2019,Foodservice,Limited Service Restaurants,Bakery/cafe,Dairy & Eggs,158214.4353,2903.141805,75.52301523,0,11.64233674,0.759887111,438.5102869,0,276.7184637,0,2099.987818,0,0
2019,Foodservice,Limited Service Restaurants,Bakery/cafe,Dry Goods,155426.4673,2851.984233,74.19219009,0,11.43718187,0.746496797,430.7830992,0,271.8422827,0,2062.982984,0,0
2019,Foodservice,Limited Service Restaurants,Bakery/cafe,Fresh Meat & Seafood,86958.70176,1595.641017,41.50938152,0,6.398926157,0.417653399,241.0164735,0,152.0915478,0,1154.207035,0,0
2019,Foodservice,Limited Service Restaurants,Bakery/cafe,Prepared Foods,0,96314.27397,1682.913532,0,628.0531816,1065.333839,12386.17495,0,9381.322328,0,71170.47615,0,0
2019,Foodservice,Limited Service Restaurants,Bakery/cafe,Produce,116793.6835,2143.095379,55.75098834,0,8.594357336,0.560947644,323.7077044,0,204.273198,0,1550.208185,0,0
2019,Foodservice,Limited Service Restaurants,Bakery/cafe,Ready-to-drink Beverages,136883.9821,2511.740539,65.34101043,0,10.07271815,0.657439212,379.3903771,0,239.4113101,0,1816.867686,0,0
2019,Foodservice,Limited Service Restaurants,Burger,Breads & Bakery,881770.8719,16179.97673,405.486989,0,53.5376626,4.088749666,2003.998904,0,1161.575947,0,12551.28848,0,0
2019,Foodservice,Limited Service Restaurants,Burger,Dairy & Eggs,2244166.29,41179.13111,1031.991712,0,136.2569591,10.40614343,5100.312258,0,2956.289063,0,31943.875,0,0
2019,Foodservice,Limited Service Restaurants,Burger,Dry Goods,781039.7095,14331.61916,359.1652323,0,47.42166222,3.621661764,1775.067392,0,1028.880596,0,11117.46262,0,0
2019,Foodservice,Limited Service Restaurants,Burger,Fresh Meat & Seafood,1208957.672,22183.66201,555.9455656,0,73.40315947,5.605906743,2747.595693,0,1592.586235,0,17208.52546,0,0
2019,Foodservice,Limited Service Restaurants,Burger,Frozen,69898.78204,1282.601527,32.14332381,0,4.243979392,0.324118919,158.8588227,0,92.07918582,0,994.9520969,0,0
2019,Foodservice,Limited Service Restaurants,Burger,Prepared Foods,0,599041.8002,11325.22675,0,3781.344091,3958.13034,61801.31724,0,43940.27774,0,474235.5042,0,0
2019,Foodservice,Limited Service Restaurants,Burger,Produce,601836.8174,11043.35152,276.7578367,0,36.54116675,2.790702397,1367.793336,0,792.812729,0,8566.655756,0,0
2019,Foodservice,Limited Service Restaurants,Burger,Ready-to-drink Beverages,1257440.457,23073.2926,578.2406304,0,76.3468437,5.830720217,2857.782423,0,1656.453663,0,17898.63833,0,0
2019,Foodservice,Limited Service Restaurants,Chicken,Breads & Bakery,324365.1828,5951.91027,145.3253374,0,16.87184214,1.467687332,627.770355,0,369.172539,0,4791.302514,0,0
2019,Foodservice,Limited Service Restaurants,Chicken,Dairy & Eggs,378854.7501,6951.761771,169.7382989,0,19.70611482,1.714241684,733.2284522,0,431.1892194,0,5596.18545,0,0
2019,Foodservice,Limited Service Restaurants,Chicken,Dry Goods,289410.1834,5310.506595,129.6644485,0,15.05365923,1.309522977,560.1190978,0,329.3889044,0,4274.970966,0,0
2019,Foodservice,Limited Service Restaurants,Chicken,Fresh Meat & Seafood,346774.84,6363.114295,155.3655364,0,18.03747957,1.569086532,671.1415896,0,394.6778351,0,5122.322773,0,0
2019,Foodservice,Limited Service Restaurants,Chicken,Prepared Foods,0,196613.5213,3148.095876,0,1013.058681,1198.524942,17279.01836,0,12453.40219,0,161521.4213,0,0
2019,Foodservice,Limited Service Restaurants,Chicken,Produce,238480.9183,4375.984545,106.8466091,0,12.40457552,1.079078277,461.5515433,0,271.4243413,0,3522.6784,0,0
2019,Foodservice,Limited Service Restaurants,Chicken,Ready-to-drink Beverages,533008.6417,9780.394989,238.8038691,0,27.72442339,2.411757096,1031.575033,0,606.6377157,0,7873.242198,0,0
2019,Foodservice,Limited Service Restaurants,Coffee Cafe,Breads & Bakery,190133.5748,3488.839236,97.60924203,0,19.03122978,0.978169003,722.3678298,0,395.7716171,0,2253.08115,0,0
2019,Foodservice,Limited Service Restaurants,Coffee Cafe,Dairy & Eggs,1443186.848,26481.62959,740.8916312,0,144.4543425,7.424678376,5483.049234,0,3004.05856,0,17101.75116,0,0
2019,Foodservice,Limited Service Restaurants,Coffee Cafe,Dry Goods,583386.0146,10704.79014,299.4940097,0,58.39343897,3.001311668,2216.438048,0,1214.344319,0,6913.119021,0,0
2019,Foodservice,Limited Service Restaurants,Coffee Cafe,Fresh Meat & Seafood,137490.383,2522.867639,70.58370458,0,13.76196222,0.707338675,522.3623956,0,286.1924376,0,1629.259801,0,0
2019,Foodservice,Limited Service Restaurants,Coffee Cafe,Prepared Foods,0,314158.6529,8949.35635,0,3393.865395,3379.998946,54545.18078,0,36534.77851,0,207355.4729,0,0
2019,Foodservice,Limited Service Restaurants,Coffee Cafe,Produce,220443.7294,4045.012741,113.1696249,0,22.06509436,1.134103871,837.5241386,0,458.863572,0,2612.256209,0,0
2019,Foodservice,Limited Service Restaurants,Coffee Cafe,Ready-to-drink Beverages,1246300.823,22868.88687,639.8158707,0,124.747233,6.411770439,4735.027057,0,2594.231412,0,14768.65354,0,0
2019,Foodservice,Limited Service Restaurants,Family Casual,Breads & Bakery,14536.00316,266.7271059,6.962249745,0,1.086970245,0.070038256,40.95998334,0,15.90767643,0,201.7401881,0,0
2019,Foodservice,Limited Service Restaurants,Family Casual,Dairy & Eggs,25133.38063,461.1827478,12.03803212,0,1.879418752,0.121099186,70.82158974,0,27.50506329,0,348.817545,0,0
2019,Foodservice,Limited Service Restaurants,Family Casual,Dry Goods,46185.25334,847.4722265,22.12116115,0,3.453631346,0.222532603,130.1421847,0,50.54347183,0,640.9892454,0,0
2019,Foodservice,Limited Service Restaurants,Family Casual,Fresh Meat & Seafood,76012.48738,1394.784423,36.40738896,0,5.6840461,0.366248,214.1902546,0,83.18531863,0,1054.951167,0,0
2019,Foodservice,Limited Service Restaurants,Family Casual,Frozen,174.4414985,3.200898868,0.083551528,0,0.01304435,0.000840505,0.491546459,0,0.190902471,0,2.421013558,0,0
2019,Foodservice,Limited Service Restaurants,Family Casual,Prepared Foods,0,16801.38848,379.1740505,0,134.0058319,133.4594249,2154.223215,0,1022.356459,0,12978.1695,0,0
2019,Foodservice,Limited Service Restaurants,Family Casual,Produce,31348.50595,575.2266408,15.01486517,0,2.34417211,0.151045282,88.33475527,0,34.30667178,0,435.0751315,0,0
2019,Foodservice,Limited Service Restaurants,Family Casual,Ready-to-drink Beverages,10956.10721,201.0381215,5.247601683,0,0.819273525,0.052789384,30.87244575,0,11.98996771,0,152.0560436,0,0
2019,Foodservice,Limited Service Restaurants,Frozen Dessert,Breads & Bakery,41155.89693,755.1864953,19.02667615,0,2.573081794,0.191796211,96.41366875,0,70.74619942,0,566.2350735,0,0
2019,Foodservice,Limited Service Restaurants,Frozen Dessert,Dairy & Eggs,132131.6368,2424.537798,61.0854349,0,8.260918469,0.61576467,309.5375587,0,227.1317557,0,1817.906367,0,0
2019,Foodservice,Limited Service Restaurants,Frozen Dessert,Dry Goods,136693.3956,2508.243388,63.19436979,0,8.546121303,0.637023545,320.2241415,0,234.9733317,0,1880.668401,0,0
2019,Foodservice,Limited Service Restaurants,Frozen Dessert,Fresh Meat & Seafood,34762.3002,637.867757,16.070869,0,2.173351778,0.162000539,81.43573939,0,59.75572897,0,478.2700677,0,0
2019,Foodservice,Limited Service Restaurants,Frozen Dessert,Frozen,140673.3155,2581.272576,65.03431625,0,8.794947357,0.655570913,329.5476821,0,241.8147379,0,1935.425323,0,0
2019,Foodservice,Limited Service Restaurants,Frozen Dessert,Prepared Foods,0,46198.94479,910.2269575,0,305.2386236,303.9960112,4907.833017,0,4417.522222,0,35354.12797,0,0
2019,Foodservice,Limited Service Restaurants,Frozen Dessert,Produce,41363.37814,758.9936534,19.12259625,0,2.586053595,0.192763123,96.89972363,0,71.10285565,0,569.0896617,0,0
2019,Foodservice,Limited Service Restaurants,Frozen Dessert,Ready-to-drink Beverages,35112.79562,644.2991417,16.23290563,0,2.195264881,0.16363393,82.25682584,0,60.35822389,0,483.092288,0,0
2019,Foodservice,Limited Service Restaurants,Mexican,Breads & Bakery,273873.3516,5025.414872,131.6031832,0,20.79397327,1.323645641,783.9140878,0,344.897302,0,3742.882684,0,0
2019,Foodservice,Limited Service Restaurants,Mexican,Dairy & Eggs,399199.2397,7325.071186,191.825493,0,30.30940496,1.929352858,1142.637303,0,502.7241239,0,5455.645513,0,0
2019,Foodservice,Limited Service Restaurants,Mexican,Dry Goods,577124.5043,10589.89511,277.3231548,0,43.81847102,2.789275883,1651.916942,0,726.7909905,0,7887.256286,0,0
2019,Foodservice,Limited Service Restaurants,Mexican,Fresh Meat & Seafood,248449.845,4558.908485,119.386535,0,18.86368063,1.200772374,711.1437915,0,312.8806828,0,3395.433026,0,0
2019,Foodservice,Limited Service Restaurants,Mexican,Prepared Foods,0,180536.0193,3639.153862,0,1328.317739,1788.706113,23778.11612,0,12661.67886,0,137340.0466,0,0
2019,Foodservice,Limited Service Restaurants,Mexican,Produce,151250.2994,2775.354008,72.67965556,0,11.48375577,0.731001386,432.9272628,0,190.4742462,0,2067.058088,0,0
2019,Foodservice,Limited Service Restaurants,Mexican,Ready-to-drink Beverages,85632.22403,1571.300931,41.14848415,0,6.501670087,0.413865458,245.1071139,0,107.8393457,0,1170.290452,0,0
2019,Foodservice,Limited Service Restaurants,Pizza,Breads & Bakery,100554.4412,1845.114836,46.41619267,0,6.23455347,0.467935184,233.5417981,0,127.6597869,0,1430.794571,0,0
2019,Foodservice,Limited Service Restaurants,Pizza,Dairy & Eggs,152311.4175,2794.824901,70.30734813,0,9.443577683,0.708788894,353.7494903,0,193.3683175,0,2167.247381,0,0
2019,Foodservice,Limited Service Restaurants,Pizza,Dry Goods,1470156.851,26976.51328,678.6282423,0,91.15232895,6.841449353,3414.499355,0,1866.450732,0,20918.94119,0,0
2019,Foodservice,Limited Service Restaurants,Pizza,Fresh Meat & Seafood,626244.4733,11491.21764,289.0760845,0,38.82826664,2.914260368,1454.478376,0,795.0542521,0,8910.866413,0,0
2019,Foodservice,Limited Service Restaurants,Pizza,Prepared Foods,0,244579.4924,4711.373713,0,1582.2281,1643.108182,25790.76401,0,17279.31167,0,193572.7068,0,0
2019,Foodservice,Limited Service Restaurants,Pizza,Produce,542963.8331,9963.066895,250.6335235,0,33.66471944,2.526709692,1261.055687,0,689.3245732,0,7725.861689,0,0
2019,Foodservice,Limited Service Restaurants,Sandwich,Breads & Bakery,351136.1942,6443.142579,160.6265936,0,20.69767772,1.620191784,773.9160363,0,472.7690179,0,5013.513066,0,0
2019,Foodservice,Limited Service Restaurants,Sandwich,Dairy & Eggs,248682.5781,4563.179,113.759379,0,14.65856252,1.14745639,548.1048046,0,334.8256892,0,3550.683111,0,0
2019,Foodservice,Limited Service Restaurants,Sandwich,Dry Goods,212999.4984,3908.415481,97.4362211,0,12.55522799,0.982809642,469.4580913,0,286.7820673,0,3041.201066,0,0
2019,Foodservice,Limited Service Restaurants,Sandwich,Fresh Meat & Seafood,475852.8439,8731.619726,217.6779911,0,28.04908457,2.195651947,1048.795746,0,640.6872473,0,6794.214011,0,0
2019,Foodservice,Limited Service Restaurants,Sandwich,Prepared Foods,0,177275.4472,3014.52756,0,1019.732575,1293.24036,17842.12605,0,13290.88038,0,140814.9403,0,0
2019,Foodservice,Limited Service Restaurants,Sandwich,Produce,416235.8434,7637.682841,190.406306,0,24.53496815,1.920570721,917.3978627,0,560.4190458,0,5943.004093,0,0
2019,Foodservice,Limited Service Restaurants,Sandwich,Ready-to-drink Beverages,92226.58477,1692.303571,42.18887825,0,5.436284155,0.425546433,203.270509,0,124.1736757,0,1316.808678,0,0
2019,Foodservice,Lodging,Lodging,Breads & Bakery,227082.7305,4166.834505,108.0894016,0,16.48372174,1.087736151,620.6123341,0,370.0104614,0,3050.550853,0,0
2019,Foodservice,Lodging,Lodging,Dairy & Eggs,339288.1466,6225.737877,161.4982023,0,24.62860732,1.625204972,927.2673801,0,552.8388856,0,4557.8796,0,0
2019,Foodservice,Lodging,Lodging,Dry Goods,746097.5837,13690.45171,355.1359507,0,54.15852159,3.57383986,2039.069029,0,1215.697515,0,10022.81686,0,0
2019,Foodservice,Lodging,Lodging,Fresh Meat & Seafood,580195.8148,10646.25185,276.1681538,0,42.11586828,2.779163175,1585.662978,0,945.3758135,0,7794.149883,0,0
2019,Foodservice,Lodging,Lodging,Frozen,34280.96608,629.0355589,16.31744124,0,2.488423072,0.164207318,93.68916043,0,55.85768696,0,460.5186403,0,0
2019,Foodservice,Lodging,Lodging,Prepared Foods,0,1077001.403,1660.813056,0,253.275343,21048.53018,156631.3786,0,96979.75607,0,800427.6493,0,0
2019,Foodservice,Lodging,Lodging,Produce,471829.5068,8657.793857,224.5867352,0,34.24965995,2.260083849,1289.500134,0,768.8028636,0,6338.394386,0,0
2019,Foodservice,Lodging,Lodging,Ready-to-drink Beverages,308310.5518,5657.317237,146.753137,0,22.37997286,1.476820946,842.6062639,0,502.3637388,0,4141.737307,0,0
2019,Foodservice,Military,Military,Breads & Bakery,39014.14103,1000.709346,24.43624917,0,2.838427636,0.246788105,105.6153818,0,101.9144972,0,765.6580026,0,0
2019,Foodservice,Military,Military,Dairy & Eggs,58291.68768,1495.176751,36.51061299,0,4.240942717,0.36873028,157.8017274,0,152.2721732,0,1143.982566,0,0
2019,Foodservice,Military,Military,Dry Goods,128183.9279,3287.906673,80.28715533,0,9.325869899,0.810841091,347.0073702,0,334.8478325,0,2515.627606,0,0
2019,Foodservice,Military,Military,Fresh Meat & Seafood,99681.03384,2556.809903,62.43455617,0,7.25217559,0.630542998,269.8470392,0,260.3912883,0,1956.254303,0,0
2019,Foodservice,Military,Military,Frozen,5889.67044,151.0695378,3.688956121,0,0.428495999,0.037255738,15.94395713,0,15.38526251,0,115.5856104,0,0
2019,Foodservice,Military,Military,Prepared Foods,0,67309.24165,185.6891483,0,21.56898985,870.7410969,6879.370231,0,6978.897893,0,52372.9743,0,0
2019,Foodservice,Military,Military,Produce,81063.06842,2079.260699,50.77331669,0,5.897647561,0.512773075,219.4462493,0,211.7566001,0,1590.874114,0,0
2019,Foodservice,Military,Military,Ready-to-drink Beverages,52969.55573,1358.664527,33.17713085,0,3.853737309,0.335064568,143.3941566,0,138.3694603,0,1039.534978,0,0
2019,Foodservice,Other,Other,Breads & Bakery,39376.60349,1010.372298,25.71329086,0,3.631871648,0.259046961,136.332182,0,104.9051719,0,739.530735,0,0
2019,Foodservice,Other,Other,Dairy & Eggs,58833.24896,1509.614331,38.41866257,0,5.426440828,0.387046443,203.6962179,0,156.7405908,0,1104.945373,0,0
2019,Foodservice,Other,Other,Dry Goods,129374.8259,3319.655036,84.48297295,0,11.93279055,0.851118493,447.9297538,0,344.6739216,0,2429.784481,0,0
2019,Foodservice,Other,Other,Fresh Meat & Seafood,100607.1245,2581.498721,65.69739454,0,9.279423076,0.661864344,348.3283877,0,268.0324546,0,1889.499199,0,0
2019,Foodservice,Other,Other,Frozen,5944.388662,152.5282807,3.881741468,0,0.548276254,0.039106365,20.58104064,0,15.8367421,0,111.641374,0,0
2019,Foodservice,Other,Other,Prepared Foods,0,47808.36082,546.3317345,0,186.2016738,582.4901659,5771.705826,0,5048.541274,0,35673.09015,0,0
2019,Foodservice,Other,Other,Produce,81816.18815,2099.338253,53.4267371,0,7.546255078,0.538244363,283.2692122,0,217.9705845,0,1536.587221,0,0
2019,Foodservice,Other,Other,Ready-to-drink Beverages,53461.67154,1371.78393,34.91097221,0,4.930997391,0.351708433,185.0984007,0,142.4299036,0,1004.061949,0,0
2019,Foodservice,Recreation,Recreation,Breads & Bakery,120106.8784,2203.890557,58.70728392,0,9.84971601,0.589901673,372.1056296,0,228.1490145,0,1534.489012,0,0
2019,Foodservice,Recreation,Recreation,Dairy & Eggs,179453.7175,3292.870139,87.71554539,0,14.71662721,0.881382063,555.9693119,0,340.8812996,0,2292.705974,0,0
2019,Foodservice,Recreation,Recreation,Dry Goods,394620.2848,7241.050058,192.8872468,0,32.36199115,1.938166818,1222.58135,0,749.600941,0,5041.680367,0,0
2019,Foodservice,Recreation,Recreation,Fresh Meat & Seafood,306872.7773,5630.934921,149.9969652,0,25.16600004,1.507197316,950.7289632,0,582.9201678,0,3920.61563,0,0
2019,Foodservice,Recreation,Recreation,Frozen,18131.62901,332.704725,8.862595601,0,1.486937292,0.089053004,56.17397869,0,34.44193493,0,231.6502257,0,0
2019,Foodservice,Recreation,Recreation,Prepared Foods,0,569639.4272,902.047954,0,151.3426543,12658.51199,94187.12672,0,59658.88143,0,402081.5165,0,0
2019,Foodservice,Recreation,Recreation,Produce,249556.4902,4579.214773,121.9812214,0,20.46561021,1.225689928,773.1561766,0,474.0450177,0,3188.34106,0,0
2019,Foodservice,Recreation,Recreation,Ready-to-drink Beverages,163069.2826,2992.225398,79.70696433,0,13.37297368,0.800910355,505.2083518,0,309.7582472,0,2083.377952,0,0
2019,Foodservice,Refreshment Services,Refreshment Services,Breads & Bakery,344764.7182,8843.185226,258.7048489,0,56.54880897,2.586508337,2153.153598,0,836.3511558,0,5535.84031,0,0
2019,Foodservice,Refreshment Services,Refreshment Services,Dairy & Eggs,515118.7939,13212.75254,386.5352883,0,84.49053148,3.864545833,3217.06319,0,1249.606401,0,8271.192593,0,0
2019,Foodservice,Refreshment Services,Refreshment Services,Dry Goods,1132750.705,29054.9577,849.994459,0,185.7954132,8.498169879,7074.34992,0,2747.895338,0,18188.42441,0,0
2019,Foodservice,Refreshment Services,Refreshment Services,Fresh Meat & Seafood,880873.0021,22594.31638,660.990249,0,144.482067,6.608522403,5501.302116,0,2136.875134,0,14144.0583,0,0
2019,Foodservice,Refreshment Services,Refreshment Services,Frozen,52046.52763,1334.988936,39.05471864,0,8.536746928,0.390465644,325.0453492,0,126.2576222,0,835.7040336,0,0
2019,Foodservice,Refreshment Services,Refreshment Services,Prepared Foods,0,330933.3029,10110.87786,0,4109.457125,5064.097124,67335.9987,0,32120.03579,0,212192.8364,0,0
2019,Foodservice,Refreshment Services,Refreshment Services,Produce,716347.5909,18374.2538,537.5335279,0,117.4963705,5.374212958,4473.794188,0,1737.759417,0,11502.29609,0,0
2019,Foodservice,Refreshment Services,Refreshment Services,Ready-to-drink Beverages,468087.5567,12006.40538,351.2439477,0,76.77639977,3.511706112,2923.339755,0,1135.515174,0,7516.018398,0,0
2019,Foodservice,Transportation,Transportation,Breads & Bakery,76529.00554,1404.262227,36.91867083,0,5.916840267,0.371239988,223.1731203,0,129.7463815,0,1008.135975,0,0
2019,Foodservice,Transportation,Transportation,Dairy & Eggs,114343.2809,2098.131933,55.16081021,0,8.840451071,0.554675941,333.4467319,0,193.8562621,0,1506.273003,0,0
2019,Foodservice,Transportation,Transportation,Dry Goods,251441.8687,4613.81036,121.2991011,0,19.44022875,1.219737217,733.2522619,0,426.2916054,0,3312.307428,0,0
2019,Foodservice,Transportation,Transportation,Fresh Meat & Seafood,195531.4198,3587.886517,94.32711264,0,15.11751225,0.94851725,570.2067702,0,331.5016839,0,2575.784923,0,0
2019,Foodservice,Transportation,Transportation,Frozen,11553.00642,211.9908707,5.573333117,0,0.893220722,0.056043299,33.69076172,0,19.58683205,0,152.1906799,0,0
2019,Foodservice,Transportation,Transportation,Prepared Foods,0,120338.2816,567.2620033,0,90.91331264,2197.318159,18757.14234,0,11258.60946,0,87467.03636,0,0
2019,Foodservice,Transportation,Transportation,Produce,159010.9598,2917.757561,76.70912802,0,12.29393278,0.771357557,463.7061701,0,269.5853228,0,2094.691652,0,0
2019,Foodservice,Transportation,Transportation,Ready-to-drink Beverages,103903.5415,1906.568858,50.1245328,0,8.033302592,0.504033068,303.0024683,0,176.1568499,0,1368.747672,0,0
2019,Manufacturing,Not Applicable,Not Applicable,Breads & Bakery,115527.7939,80333.60338,14235.85241,0,52245.88022,0,0,0,1721.790343,0,12130.08042,0,0
2019,Manufacturing,Not Applicable,Not Applicable,Dairy & Eggs,175017374.8,4407614.339,86838.33206,0,44520.85597,806688.7159,0,0,5498.514459,3425045.579,39022.34151,0,0
2019,Manufacturing,Not Applicable,Not Applicable,Dry Goods,45797733.04,3046128.469,111709.7112,275614.2269,1761912.18,2473.347463,632696.4593,0,16455.68191,87802.56262,157464.2997,0,0
2019,Manufacturing,Not Applicable,Not Applicable,Fresh Meat & Seafood,46590966.65,826940.6429,18589.16554,771173.2579,18589.10977,0,0,0,917.8519959,0,17671.25778,0,0
2019,Manufacturing,Not Applicable,Not Applicable,Frozen,0,193500.5316,47168.79189,0,93898.71096,603.5831383,4032.15571,0,4201.530651,0,43595.75929,0,0
2019,Manufacturing,Not Applicable,Not Applicable,Prepared Foods,0,28981.79383,9085.232184,0,10636.58579,20.03822209,133.8626388,0,1025.283378,0,8080.791614,0,0
2019,Manufacturing,Not Applicable,Not Applicable,Produce,63244835.15,1947552.161,19282.69449,0,1717656.408,21936.83805,146546.0865,0,3952.5486,0,38177.58532,0,0
2019,Manufacturing,Not Applicable,Not Applicable,Ready-to-drink Beverages,2948.602759,53191.52193,22532.15764,0,0,0,6706.477116,0,2673.83878,832.490403,20446.55799,0,0
2019,Residential,Not Applicable,Not Applicable,Breads & Bakery,8495101.108,1185033.117,0,0,56442.77894,0,329879.4166,0,88710.87296,0,653046.4144,0,56953.63368
2019,Residential,Not Applicable,Not Applicable,Dairy & Eggs,25888287.39,5125529.066,0,0,55007.94682,0,911306.0038,0,199506.3848,0,1524610.473,0,2435098.257
2019,Residential,Not Applicable,Not Applicable,Dry Goods,35370831.75,5897130.784,0,0,119425.8265,0,1816903.026,0,392159.6101,0,2950385.39,0,618256.9304
2019,Residential,Not Applicable,Not Applicable,Fresh Meat & Seafood,9941886.921,2404333.227,0,0,38433.52629,0,594477.6127,0,201382.7816,0,1502968.719,0,67070.58724
2019,Residential,Not Applicable,Not Applicable,Frozen,15379217.87,3637965.701,0,0,0,0,415767.5077,0,304783.8892,0,2272974.667,0,644439.638
2019,Residential,Not Applicable,Not Applicable,Prepared Foods,15612197.23,3333216.11,0,0,73537.71381,0,787621.0408,0,258013.4239,0,1751682.105,0,462361.8262
2019,Residential,Not Applicable,Not Applicable,Produce,25205880.38,6579045.889,0,0,29441.38825,0,3022286.061,0,441008.6608,0,3000977.633,0,85332.14627
2019,Residential,Not Applicable,Not Applicable,Ready-to-drink Beverages,17793127.73,1839431.488,0,0,0,0,680275.5021,0,84411.01852,0,584594.4738,0,490150.4937
2019,Retail,Not Applicable,Not Applicable,Breads & Bakery,7797256.562,306432.1829,58551.24834,14158.37511,56753.35925,14742.68888,54970.45284,0,12313.01845,3580.7955,91362.24449,0,0
2019,Retail,Not Applicable,Not Applicable,Dairy & Eggs,27688776.61,3073888.266,587340.3817,142025.7582,569305.3628,147887.1375,551420.6386,0,121276.9513,35919.74305,918712.2928,0,0
2019,Retail,Not Applicable,Not Applicable,Dry Goods,34353788.21,1549690.334,296105.6596,71601.80388,287013.366,74556.79835,277996.8431,0,61486.10038,18108.81652,462820.9466,0,0
2019,Retail,Not Applicable,Not Applicable,Fresh Meat & Seafood,10113105.89,442145.2327,85481.38262,20670.39584,82856.57017,21523.45962,80253.63157,0,17891.3689,0,133468.4239,0,0
2019,Retail,Not Applicable,Not Applicable,Frozen,14903807.2,700570.0622,133860.7822,32369.09922,129750.42,33704.96653,125674.3114,0,29781.62515,8186.470828,207242.3869,0,0
2019,Retail,Not Applicable,Not Applicable,Prepared Foods,4736534.369,225592.455,43104.87147,10423.26093,41781.28264,10853.42717,40468.72392,0,10466.95562,2636.147548,65857.7857,0,0
2019,Retail,Not Applicable,Not Applicable,Produce,26303238.71,3416756.723,652853.6577,157867.6329,632806.972,164382.8037,612927.3452,0,141770.1439,39926.31252,1014221.855,0,0
2019,Retail,Not Applicable,Not Applicable,Ready-to-drink Beverages,16305702.2,769024.0374,191182.1996,0,0,48137.9948,179490.1455,0,42390.74086,11692.05404,296130.9025,0,0
